39.979025,116.448443,0,260,40725.4177546296,2011-07-01,10:01:34
39.978809,116.448536,0,98,40725.4177777778,2011-07-01,10:01:36
39.978929,116.44849,0,186,40725.4177893519,2011-07-01,10:01:37
39.978879,116.448474,0,141,40725.4178125,2011-07-01,10:01:39
39.978838,116.448536,0,113,40725.4178356482,2011-07-01,10:01:41
39.978808,116.448484,0,83,40725.4178819444,2011-07-01,10:01:45
39.978797,116.448423,0,68,40725.4179398148,2011-07-01,10:01:50
39.978808,116.448401,0,68,40725.4179976852,2011-07-01,10:01:55
39.978791,116.448401,0,69,40725.4180555556,2011-07-01,10:02:00
39.97878,116.448411,0,90,40725.4181134259,2011-07-01,10:02:05
39.978806,116.448415,0,106,40725.4181712963,2011-07-01,10:02:10
39.978805,116.448411,0,106,40725.4182291667,2011-07-01,10:02:15
39.978806,116.448418,0,106,40725.418287037,2011-07-01,10:02:20
39.978811,116.448422,0,106,40725.4183449074,2011-07-01,10:02:25
39.978813,116.448423,0,107,40725.4184027778,2011-07-01,10:02:30
39.978814,116.448424,0,107,40725.4184606481,2011-07-01,10:02:35
39.978814,116.44843,0,107,40725.4185185185,2011-07-01,10:02:40
39.978814,116.448429,0,107,40725.4185763889,2011-07-01,10:02:45
39.978816,116.448428,0,107,40725.4186342593,2011-07-01,10:02:50
39.97882,116.448428,0,107,40725.4186921296,2011-07-01,10:02:55
39.978824,116.448428,0,108,40725.41875,2011-07-01,10:03:00
39.978827,116.44843,0,108,40725.4188078704,2011-07-01,10:03:05
39.978829,116.448429,0,108,40725.4188657407,2011-07-01,10:03:10
39.978832,116.448428,0,108,40725.4189236111,2011-07-01,10:03:15
39.978836,116.448434,0,108,40725.4189814815,2011-07-01,10:03:20
39.978838,116.448438,0,108,40725.4190393519,2011-07-01,10:03:25
39.978841,116.448442,0,108,40725.4190972222,2011-07-01,10:03:30
39.978841,116.448442,0,108,40725.4191319444,2011-07-01,10:03:33
39.978841,116.448449,0,108,40725.4191550926,2011-07-01,10:03:35
39.978841,116.448458,0,108,40725.419212963,2011-07-01,10:03:40
39.978843,116.448461,0,108,40725.4192708333,2011-07-01,10:03:45
39.978842,116.448464,0,109,40725.4193287037,2011-07-01,10:03:50
39.97884,116.448466,0,109,40725.4193865741,2011-07-01,10:03:55
39.978838,116.448469,0,109,40725.4194444444,2011-07-01,10:04:00
39.978839,116.448468,0,109,40725.4195023148,2011-07-01,10:04:05
39.978839,116.448467,0,109,40725.4195601852,2011-07-01,10:04:10
39.978839,116.448467,0,109,40725.4195949074,2011-07-01,10:04:13
39.978839,116.448467,0,109,40725.4196180556,2011-07-01,10:04:15
39.978952,116.448552,0,112,40725.4196759259,2011-07-01,10:04:20
39.979038,116.448624,0,113,40725.4196990741,2011-07-01,10:04:22
39.979138,116.448715,0,116,40725.4197222222,2011-07-01,10:04:24
39.979261,116.44881,0,119,40725.4197453704,2011-07-01,10:04:26
39.97938,116.448896,0,120,40725.4197685185,2011-07-01,10:04:28
39.979502,116.448975,0,120,40725.4197916667,2011-07-01,10:04:30
39.979653,116.449086,0,121,40725.4198148148,2011-07-01,10:04:32
39.97981,116.449214,0,123,40725.419837963,2011-07-01,10:04:34
39.979889,116.449275,0,124,40725.419849537,2011-07-01,10:04:35
39.979973,116.449334,0,125,40725.4198611111,2011-07-01,10:04:36
39.98006,116.449387,0,126,40725.4198726852,2011-07-01,10:04:37
39.980156,116.449441,0,127,40725.4198842593,2011-07-01,10:04:38
39.980249,116.449493,0,127,40725.4198958333,2011-07-01,10:04:39
39.98035,116.449554,0,128,40725.4199074074,2011-07-01,10:04:40
39.980449,116.449615,0,129,40725.4199189815,2011-07-01,10:04:41
39.980547,116.449674,0,129,40725.4199305556,2011-07-01,10:04:42
39.980644,116.449733,0,130,40725.4199421296,2011-07-01,10:04:43
39.980738,116.449796,0,131,40725.4199537037,2011-07-01,10:04:44
39.980829,116.449861,0,132,40725.4199652778,2011-07-01,10:04:45
39.980914,116.449936,0,134,40725.4199768519,2011-07-01,10:04:46
39.981002,116.450026,0,136,40725.4199884259,2011-07-01,10:04:47
39.981092,116.45011,0,139,40725.42,2011-07-01,10:04:48
39.981169,116.450199,0,142,40725.4200115741,2011-07-01,10:04:49
39.981241,116.450289,0,145,40725.4200231481,2011-07-01,10:04:50
39.981313,116.45036,0,147,40725.4200347222,2011-07-01,10:04:51
39.981436,116.450482,0,151,40725.4200578704,2011-07-01,10:04:53
39.981526,116.450595,0,155,40725.4200810185,2011-07-01,10:04:55
39.981608,116.450664,0,158,40725.4201041667,2011-07-01,10:04:57
39.981708,116.450741,0,165,40725.4201388889,2011-07-01,10:05:00
39.981748,116.450844,0,176,40725.4201736111,2011-07-01,10:05:03
39.98183,116.450837,0,199,40725.4202314815,2011-07-01,10:05:08
39.981881,116.450874,0,221,40725.4202893519,2011-07-01,10:05:13
39.981917,116.450903,0,231,40725.4203472222,2011-07-01,10:05:18
39.981932,116.450914,0,237,40725.4204050926,2011-07-01,10:05:23
39.981944,116.450921,0,241,40725.420462963,2011-07-01,10:05:28
39.98195,116.450924,0,243,40725.4205208333,2011-07-01,10:05:33
39.981952,116.450923,0,244,40725.4205787037,2011-07-01,10:05:38
39.981956,116.450923,0,244,40725.4206365741,2011-07-01,10:05:43
39.981961,116.45092,0,245,40725.4206944444,2011-07-01,10:05:48
39.981959,116.450914,0,245,40725.4207523148,2011-07-01,10:05:53
39.98196,116.450911,0,244,40725.4208101852,2011-07-01,10:05:58
39.981961,116.450909,0,244,40725.4208680556,2011-07-01,10:06:03
39.981961,116.450909,0,244,40725.4209027778,2011-07-01,10:06:06
39.98196,116.450908,0,245,40725.4209259259,2011-07-01,10:06:08
39.981985,116.450909,0,244,40725.4209837963,2011-07-01,10:06:13
39.982109,116.450942,0,245,40725.4210300926,2011-07-01,10:06:17
39.982196,116.450975,0,245,40725.4210532407,2011-07-01,10:06:19
39.982298,116.451021,0,244,40725.4210763889,2011-07-01,10:06:21
39.982405,116.451073,0,246,40725.421099537,2011-07-01,10:06:23
39.982528,116.451132,0,253,40725.4211226852,2011-07-01,10:06:25
39.98266,116.451202,0,258,40725.4211458333,2011-07-01,10:06:27
39.982784,116.451282,0,271,40725.4211689815,2011-07-01,10:06:29
39.982919,116.451348,0,281,40725.4211921296,2011-07-01,10:06:31
39.983022,116.4514,0,295,40725.4212152778,2011-07-01,10:06:33
39.983127,116.451404,0,298,40725.4212384259,2011-07-01,10:06:35
39.983237,116.451379,0,297,40725.4212615741,2011-07-01,10:06:37
39.983349,116.451335,0,294,40725.4212847222,2011-07-01,10:06:39
39.983465,116.451295,0,295,40725.4213078704,2011-07-01,10:06:41
39.983587,116.451253,0,289,40725.4213310185,2011-07-01,10:06:43
39.983699,116.451237,0,289,40725.4213541667,2011-07-01,10:06:45
39.983815,116.451206,0,291,40725.4213773148,2011-07-01,10:06:47
39.98391,116.451163,0,286,40725.421400463,2011-07-01,10:06:49
39.984026,116.451132,0,275,40725.4214236111,2011-07-01,10:06:51
39.984119,116.451089,0,265,40725.4214467593,2011-07-01,10:06:53
39.984224,116.451094,0,263,40725.4214699074,2011-07-01,10:06:55
39.984316,116.451098,0,248,40725.4215162037,2011-07-01,10:06:59
39.984366,116.451104,0,237,40725.4215740741,2011-07-01,10:07:04
39.984429,116.451126,0,222,40725.4216319444,2011-07-01,10:07:09
39.984487,116.451128,0,207,40725.4216898148,2011-07-01,10:07:14
39.984532,116.451122,0,195,40725.4217476852,2011-07-01,10:07:19
39.984579,116.451115,0,182,40725.4218055556,2011-07-01,10:07:24
39.984621,116.451104,0,180,40725.4218634259,2011-07-01,10:07:29
39.984662,116.451104,0,181,40725.4219212963,2011-07-01,10:07:34
39.98471,116.451107,0,181,40725.4219791667,2011-07-01,10:07:39
39.984746,116.451107,0,179,40725.422037037,2011-07-01,10:07:44
39.984788,116.451112,0,174,40725.4220949074,2011-07-01,10:07:49
39.984837,116.451107,0,174,40725.4221527778,2011-07-01,10:07:54
39.984895,116.451096,0,184,40725.4222106481,2011-07-01,10:07:59
39.984942,116.451089,0,188,40725.4222685185,2011-07-01,10:08:04
39.984977,116.451088,0,197,40725.4223263889,2011-07-01,10:08:09
39.985001,116.45106,0,205,40725.4223842593,2011-07-01,10:08:14
39.985007,116.450996,0,208,40725.4224421296,2011-07-01,10:08:19
39.985049,116.450939,0,215,40725.4225,2011-07-01,10:08:24
39.9851,116.450927,0,219,40725.4225578704,2011-07-01,10:08:29
39.985165,116.450923,0,225,40725.4226157407,2011-07-01,10:08:34
39.985239,116.450968,0,226,40725.4226736111,2011-07-01,10:08:39
39.985308,116.450975,0,198,40725.4227199074,2011-07-01,10:08:43
39.985341,116.450974,0,173,40725.4227777778,2011-07-01,10:08:48
39.985368,116.450988,0,164,40725.4228356481,2011-07-01,10:08:53
39.985373,116.450998,0,164,40725.4228935185,2011-07-01,10:08:58
39.985373,116.450998,0,164,40725.4229513889,2011-07-01,10:09:03
39.985374,116.450998,0,163,40725.4230092593,2011-07-01,10:09:08
39.985374,116.450998,0,163,40725.4230439815,2011-07-01,10:09:11
39.985374,116.450999,0,163,40725.4230671296,2011-07-01,10:09:13
39.985385,116.451016,0,160,40725.423125,2011-07-01,10:09:18
39.985378,116.451028,0,155,40725.4231828704,2011-07-01,10:09:23
39.985378,116.451028,0,155,40725.4232175926,2011-07-01,10:09:26
39.985372,116.451027,0,151,40725.4232407407,2011-07-01,10:09:28
39.985362,116.451004,0,152,40725.4232986111,2011-07-01,10:09:33
39.985394,116.450921,0,147,40725.4233564815,2011-07-01,10:09:38
39.98541,116.450855,0,148,40725.4234143518,2011-07-01,10:09:43
39.985449,116.450781,0,150,40725.4234722222,2011-07-01,10:09:48
39.985462,116.45073,0,149,40725.4235300926,2011-07-01,10:09:53
39.985465,116.450673,0,147,40725.423587963,2011-07-01,10:09:58
39.985475,116.450614,0,145,40725.4236458333,2011-07-01,10:10:03
39.985484,116.450538,0,138,40725.4237037037,2011-07-01,10:10:08
39.985506,116.450461,0,137,40725.4237615741,2011-07-01,10:10:13
39.985532,116.450401,0,136,40725.4238194444,2011-07-01,10:10:18
39.985557,116.450344,0,134,40725.4238773148,2011-07-01,10:10:23
39.985573,116.450266,0,129,40725.4239351852,2011-07-01,10:10:28
39.985576,116.450204,0,132,40725.4239930556,2011-07-01,10:10:33
39.985611,116.450164,0,134,40725.4240509259,2011-07-01,10:10:38
39.985648,116.450124,0,136,40725.4241087963,2011-07-01,10:10:43
39.985678,116.450063,0,138,40725.4241666667,2011-07-01,10:10:48
39.985709,116.450024,0,136,40725.424224537,2011-07-01,10:10:53
39.985733,116.449965,0,132,40725.4242824074,2011-07-01,10:10:58
39.985757,116.449912,0,133,40725.4243402778,2011-07-01,10:11:03
39.98578,116.449864,0,136,40725.4243981481,2011-07-01,10:11:08
39.985814,116.449824,0,134,40725.4244560185,2011-07-01,10:11:13
39.985845,116.44978,0,128,40725.4245138889,2011-07-01,10:11:18
39.985864,116.449704,0,125,40725.4245717593,2011-07-01,10:11:23
39.985891,116.449654,0,121,40725.4246296296,2011-07-01,10:11:28
39.985922,116.449591,0,121,40725.4246875,2011-07-01,10:11:33
39.985954,116.449552,0,119,40725.4247453704,2011-07-01,10:11:38
39.985977,116.449496,0,116,40725.4248032407,2011-07-01,10:11:43
39.986007,116.449475,0,119,40725.4248611111,2011-07-01,10:11:48
39.986049,116.449451,0,118,40725.4249189815,2011-07-01,10:11:53
39.986071,116.449399,0,115,40725.4249768518,2011-07-01,10:11:58
39.986112,116.449356,0,112,40725.4250347222,2011-07-01,10:12:03
39.986145,116.449309,0,110,40725.4250925926,2011-07-01,10:12:08
39.986176,116.449261,0,109,40725.425150463,2011-07-01,10:12:13
39.986196,116.4492,0,110,40725.4252083333,2011-07-01,10:12:18
39.986217,116.449171,0,112,40725.4252662037,2011-07-01,10:12:23
39.986246,116.44912,0,111,40725.4253240741,2011-07-01,10:12:28
39.986261,116.449056,0,111,40725.4253819444,2011-07-01,10:12:33
39.986301,116.449018,0,111,40725.4254398148,2011-07-01,10:12:38
39.986336,116.448978,0,110,40725.4254976852,2011-07-01,10:12:43
39.98635,116.448913,0,111,40725.4255555556,2011-07-01,10:12:48
39.986387,116.448872,0,111,40725.4256134259,2011-07-01,10:12:53
39.98642,116.448829,0,114,40725.4256712963,2011-07-01,10:12:58
39.986458,116.448802,0,114,40725.4257291667,2011-07-01,10:13:03
39.986495,116.448763,0,114,40725.425787037,2011-07-01,10:13:08
39.986519,116.448721,0,114,40725.4258449074,2011-07-01,10:13:13
39.98655,116.448671,0,117,40725.4259027778,2011-07-01,10:13:18
39.986597,116.448631,0,114,40725.4259606482,2011-07-01,10:13:23
39.986647,116.448623,0,114,40725.4260185185,2011-07-01,10:13:28
39.986679,116.448579,0,117,40725.4260763889,2011-07-01,10:13:33
39.986718,116.44853,0,119,40725.4261342593,2011-07-01,10:13:38
39.986757,116.448498,0,121,40725.4261921296,2011-07-01,10:13:43
39.986785,116.448463,0,120,40725.42625,2011-07-01,10:13:48
