39.973791,116.296056,0,490.456679790026,40026.6312615741,2009-08-01,15:09:01
39.97379,116.296186,0,480.596738845144,40026.6312962963,2009-08-01,15:09:04
39.973766,116.296258,0,477.20405839895,40026.6313078704,2009-08-01,15:09:05
39.973725,116.296313,0,470.543257874016,40026.6313310185,2009-08-01,15:09:07
39.973785,116.296334,0,394.356545275591,40026.6313541667,2009-08-01,15:09:09
39.973764,116.29639,0,391.197654199475,40026.6313657407,2009-08-01,15:09:10
39.973808,116.296288,0,384.07436023622,40026.631400463,2009-08-01,15:09:13
39.973837,116.296255,0,373.58812007874,40026.6314467593,2009-08-01,15:09:17
39.973804,116.29626,0,360.499855643045,40026.6315162037,2009-08-01,15:09:23
39.973766,116.296233,0,349.659583333333,40026.6315856481,2009-08-01,15:09:29
39.973804,116.296205,0,340.066194225722,40026.6316087963,2009-08-01,15:09:31
39.97377,116.296181,0,331.314891732283,40026.6317013889,2009-08-01,15:09:39
39.973762,116.296123,0,332.221059711286,40026.6317592593,2009-08-01,15:09:44
39.97376,116.296063,0,334.017444225722,40026.6318171296,2009-08-01,15:09:49
39.973776,116.29603,0,320.537972440945,40026.6318981481,2009-08-01,15:09:56
39.973753,116.295998,0,307.771351706037,40026.6319675926,2009-08-01,15:10:02
39.973722,116.295972,0,294.575652887139,40026.6320138889,2009-08-01,15:10:06
39.973696,116.295938,0,284.833707349081,40026.6320717593,2009-08-01,15:10:11
39.973669,116.295888,0,280.417244094488,40026.6321296296,2009-08-01,15:10:16
39.973655,116.295837,0,270.765761154856,40026.6321990741,2009-08-01,15:10:22
39.973622,116.295795,0,271.684767060367,40026.6322685185,2009-08-01,15:10:28
39.973583,116.295748,0,269.603379265092,40026.632337963,2009-08-01,15:10:34
39.973559,116.295695,0,265.623103674541,40026.6323958333,2009-08-01,15:10:39
39.973565,116.295706,0,248.176167979003,40026.6324189815,2009-08-01,15:10:41
39.973571,116.295734,0,231.627867454068,40026.6324305556,2009-08-01,15:10:42
39.973561,116.295728,0,210.926902887139,40026.6324652778,2009-08-01,15:10:45
39.973557,116.295714,0,192.052772309711,40026.6325,2009-08-01,15:10:48
39.973545,116.295662,0,180.280479002625,40026.6325578704,2009-08-01,15:10:53
39.973542,116.295593,0,173.400967847769,40026.6326157407,2009-08-01,15:10:58
39.973531,116.295539,0,168.521023622047,40026.632662037,2009-08-01,15:11:02
39.973506,116.295501,0,157.157680446194,40026.6327083333,2009-08-01,15:11:06
39.973474,116.295454,0,150.143681102362,40026.6327662037,2009-08-01,15:11:11
39.973451,116.295392,0,144.999094488189,40026.6328240741,2009-08-01,15:11:16
39.97343,116.295336,0,139.293694225722,40026.6328819444,2009-08-01,15:11:21
39.973408,116.295279,0,139.307726377953,40026.6329398148,2009-08-01,15:11:26
39.973362,116.295277,0,136.177933070866,40026.6330092593,2009-08-01,15:11:32
39.973328,116.295237,0,134.032529527559,40026.6330787037,2009-08-01,15:11:38
39.973302,116.29518,0,132.659212598425,40026.6331481481,2009-08-01,15:11:44
39.973301,116.295111,0,132.229911417323,40026.6331944444,2009-08-01,15:11:48
39.973347,116.295042,0,132.819960629921,40026.6332060185,2009-08-01,15:11:49
39.973348,116.294962,0,135.852034120735,40026.6332523148,2009-08-01,15:11:53
39.973346,116.294878,0,135.087729658793,40026.6332986111,2009-08-01,15:11:57
39.973357,116.294819,0,133.422542650919,40026.6333333333,2009-08-01,15:12:00
39.973368,116.294769,0,124.155692257218,40026.6333796296,2009-08-01,15:12:04
39.973348,116.294707,0,118.840961286089,40026.6334375,2009-08-01,15:12:09
39.973325,116.294652,0,115.531184383202,40026.6334953704,2009-08-01,15:12:14
39.973308,116.294588,0,115.997585301837,40026.6335532407,2009-08-01,15:12:19
39.973306,116.294519,0,108.360918635171,40026.6336111111,2009-08-01,15:12:24
39.973302,116.294458,0,103.381105643045,40026.6336574074,2009-08-01,15:12:28
39.9733,116.294398,0,100.903241469816,40026.6337037037,2009-08-01,15:12:32
39.973294,116.294327,0,98.1283628608924,40026.6337615741,2009-08-01,15:12:37
39.973286,116.294258,0,94.092342519685,40026.6338194444,2009-08-01,15:12:42
39.973283,116.294186,0,91.9141994750656,40026.6338773148,2009-08-01,15:12:47
39.973282,116.294112,0,89.4839304461942,40026.6339351852,2009-08-01,15:12:52
39.973278,116.294049,0,88.6422998687664,40026.6339814815,2009-08-01,15:12:56
39.973273,116.293987,0,87.4229002624672,40026.6340277778,2009-08-01,15:13:00
39.973259,116.293929,0,86.0758103674541,40026.6340740741,2009-08-01,15:13:04
39.973251,116.293864,0,89.9607742782152,40026.6341319444,2009-08-01,15:13:09
39.973242,116.293804,0,93.18781167979,40026.6341782407,2009-08-01,15:13:13
39.97324,116.293736,0,94.1296653543307,40026.6342361111,2009-08-01,15:13:18
39.973245,116.293675,0,93.2143930446194,40026.6342824074,2009-08-01,15:13:22
39.973245,116.293605,0,93.8158891076115,40026.6343402778,2009-08-01,15:13:27
39.973246,116.293546,0,93.4785859580053,40026.6343865741,2009-08-01,15:13:31
39.973252,116.293477,0,94.5814566929134,40026.6344444444,2009-08-01,15:13:36
39.973257,116.293417,0,97.9312434383202,40026.6345023148,2009-08-01,15:13:41
39.973256,116.293354,0,98.005718503937,40026.6345486111,2009-08-01,15:13:45
39.97325,116.29329,0,98.4092946194226,40026.6346064815,2009-08-01,15:13:50
39.973247,116.293221,0,98.6619816272966,40026.6346643518,2009-08-01,15:13:55
39.97323,116.293164,0,94.2527460629921,40026.6347222222,2009-08-01,15:14:00
39.973224,116.293103,0,92.4406528871391,40026.6347685185,2009-08-01,15:14:04
39.973217,116.293037,0,94.1776213910761,40026.6348263889,2009-08-01,15:14:09
39.973201,116.292976,0,88.7492322834646,40026.6348726852,2009-08-01,15:14:13
39.973196,116.292903,0,87.4481003937008,40026.6349305556,2009-08-01,15:14:18
39.973186,116.292836,0,86.1871850393701,40026.6349768518,2009-08-01,15:14:22
39.973189,116.292775,0,87.2357316272966,40026.6350231481,2009-08-01,15:14:26
39.973189,116.292711,0,87.519780183727,40026.6350810185,2009-08-01,15:14:31
39.973191,116.292647,0,87.8035498687664,40026.6351388889,2009-08-01,15:14:36
39.973192,116.29258,0,87.8070045931758,40026.6351967593,2009-08-01,15:14:41
39.97319,116.292522,0,89.8211089238845,40026.6352546296,2009-08-01,15:14:46
39.973182,116.292453,0,85.5915879265092,40026.6353125,2009-08-01,15:14:51
39.973173,116.292386,0,83.128467847769,40026.6353703704,2009-08-01,15:14:56
39.97316,116.292326,0,82.4172473753281,40026.6354282407,2009-08-01,15:15:01
39.97318,116.292261,0,84.9113188976378,40026.6354861111,2009-08-01,15:15:06
39.973189,116.2922,0,84.9216437007874,40026.6355439815,2009-08-01,15:15:11
39.97318,116.292131,0,82.977155511811,40026.6356018518,2009-08-01,15:15:16
39.973166,116.292073,0,82.6713418635171,40026.6356597222,2009-08-01,15:15:21
39.973137,116.292026,0,79.5582906824147,40026.6357407407,2009-08-01,15:15:28
39.973152,116.291966,0,81.0679232283465,40026.635787037,2009-08-01,15:15:32
39.973136,116.291904,0,80.1631922572178,40026.6358333333,2009-08-01,15:15:36
39.973117,116.291847,0,75.0779855643045,40026.6358796296,2009-08-01,15:15:40
39.973126,116.291786,0,72.4495505249344,40026.6359375,2009-08-01,15:15:45
39.973119,116.291723,0,72.6742060367454,40026.6359837963,2009-08-01,15:15:49
39.973117,116.291655,0,75.0872604986877,40026.6360300926,2009-08-01,15:15:53
39.973113,116.291591,0,77.3728379265092,40026.6360763889,2009-08-01,15:15:57
39.97311,116.291523,0,78.3869028871391,40026.6361342593,2009-08-01,15:16:02
39.973107,116.291452,0,77.4208070866142,40026.6361921296,2009-08-01,15:16:07
39.973097,116.29139,0,74.0448818897638,40026.63625,2009-08-01,15:16:12
39.973093,116.291322,0,72.0956627296588,40026.6363078704,2009-08-01,15:16:17
39.973087,116.291251,0,71.9422047244094,40026.6363657407,2009-08-01,15:16:22
39.973086,116.291186,0,72.3815157480315,40026.6364236111,2009-08-01,15:16:27
39.973087,116.291121,0,73.9424934383202,40026.6364814815,2009-08-01,15:16:32
39.97307,116.291065,0,75.1252887139108,40026.6365509259,2009-08-01,15:16:38
39.973059,116.291002,0,76.0873917322835,40026.6366203704,2009-08-01,15:16:44
39.973065,116.290929,0,74.7613779527559,40026.6366782407,2009-08-01,15:16:49
39.973066,116.290849,0,74.8563877952756,40026.6367361111,2009-08-01,15:16:54
39.973072,116.290787,0,76.1071850393701,40026.6368055556,2009-08-01,15:17:00
39.973068,116.290721,0,73.520905511811,40026.636875,2009-08-01,15:17:06
39.973065,116.290658,0,75.5368011811024,40026.6369212963,2009-08-01,15:17:10
39.973074,116.290602,0,85.708500656168,40026.6369675926,2009-08-01,15:17:14
39.973079,116.290533,0,83.2387532808399,40026.637025463,2009-08-01,15:17:19
39.973084,116.290471,0,78.7465091863517,40026.6370717593,2009-08-01,15:17:23
39.973078,116.290408,0,75.1079724409449,40026.6371296296,2009-08-01,15:17:28
39.973045,116.290358,0,71.1232644356955,40026.6371759259,2009-08-01,15:17:32
39.973087,116.290314,0,71.9824475065617,40026.6372685185,2009-08-01,15:17:40
39.973113,116.290251,0,73.9897637795276,40026.6373263889,2009-08-01,15:17:45
39.973099,116.290192,0,78.4416765091864,40026.6373958333,2009-08-01,15:17:51
39.973077,116.290147,0,87.8069914698163,40026.6374652778,2009-08-01,15:17:57
39.973067,116.29009,0,98.1361220472441,40026.6375115741,2009-08-01,15:18:01
39.973067,116.29004,0,108.295764435696,40026.6375462963,2009-08-01,15:18:04
39.973069,116.289972,0,111.721906167979,40026.6375925926,2009-08-01,15:18:08
39.973066,116.289913,0,111.54717847769,40026.6376388889,2009-08-01,15:18:12
39.973057,116.289851,0,108.35062992126,40026.6377083333,2009-08-01,15:18:18
39.973056,116.289789,0,112.50500984252,40026.6377662037,2009-08-01,15:18:23
39.973045,116.28972,0,109.028930446194,40026.6378240741,2009-08-01,15:18:28
39.973023,116.289667,0,107.734498031496,40026.6378703704,2009-08-01,15:18:32
39.973017,116.289609,0,105.480209973753,40026.6379282407,2009-08-01,15:18:37
39.973007,116.28955,0,105.071368110236,40026.6379976852,2009-08-01,15:18:43
39.973019,116.289484,0,112.177982283465,40026.6380671296,2009-08-01,15:18:49
39.973032,116.289422,0,113.670082020997,40026.6381134259,2009-08-01,15:18:53
39.973037,116.289353,0,116.463057742782,40026.6381597222,2009-08-01,15:18:57
39.973019,116.289283,0,116.728270997375,40026.6382060185,2009-08-01,15:19:01
39.973032,116.289213,0,113.203382545932,40026.6382523148,2009-08-01,15:19:05
39.973031,116.289153,0,113.525515091864,40026.6382986111,2009-08-01,15:19:09
39.973016,116.289098,0,112.952473753281,40026.6383449074,2009-08-01,15:19:13
39.973003,116.289036,0,116.671489501312,40026.6384027778,2009-08-01,15:19:18
