40.006226,116.320273,0,152,39662.3602314815,2008-08-02,08:38:44
40.006197,116.32032,0,151,39662.3602662037,2008-08-02,08:38:47
40.006217,116.32033,0,142,39662.3603009259,2008-08-02,08:38:50
40.006212,116.320332,0,140,39662.3603240741,2008-08-02,08:38:52
40.006213,116.320334,0,139,39662.3603472222,2008-08-02,08:38:54
40.006211,116.320333,0,141,39662.3603703704,2008-08-02,08:38:56
40.0062,116.320328,0,141,39662.3603935185,2008-08-02,08:38:58
40.006185,116.320329,0,142,39662.3604166667,2008-08-02,08:39:00
40.00619,116.320339,0,142,39662.3604398148,2008-08-02,08:39:02
40.006182,116.320363,0,133,39662.360462963,2008-08-02,08:39:04
40.006174,116.32039,0,131,39662.3604861111,2008-08-02,08:39:06
40.006168,116.320464,0,133,39662.3605092593,2008-08-02,08:39:08
40.006169,116.320553,0,134,39662.3605324074,2008-08-02,08:39:10
40.006169,116.32064,0,137,39662.3605555556,2008-08-02,08:39:12
40.006171,116.320735,0,138,39662.3605787037,2008-08-02,08:39:14
40.00617,116.320829,0,140,39662.3606018518,2008-08-02,08:39:16
40.006179,116.320938,0,143,39662.360625,2008-08-02,08:39:18
40.00618,116.321031,0,146,39662.3606481481,2008-08-02,08:39:20
40.006184,116.321096,0,147,39662.3606712963,2008-08-02,08:39:22
40.006162,116.321159,0,147,39662.3606944444,2008-08-02,08:39:24
40.006124,116.321192,0,149,39662.3607175926,2008-08-02,08:39:26
40.006082,116.321205,0,152,39662.3607407407,2008-08-02,08:39:28
40.006028,116.321246,0,152,39662.3607638889,2008-08-02,08:39:30
40.00598,116.321251,0,154,39662.360787037,2008-08-02,08:39:32
40.005918,116.321241,0,155,39662.3608101852,2008-08-02,08:39:34
40.005808,116.321231,0,153,39662.3608333333,2008-08-02,08:39:36
40.005729,116.321247,0,154,39662.3608564815,2008-08-02,08:39:38
40.005662,116.321258,0,155,39662.3608796296,2008-08-02,08:39:40
40.005606,116.321281,0,155,39662.3609027778,2008-08-02,08:39:42
40.005546,116.321286,0,156,39662.3609259259,2008-08-02,08:39:44
40.005466,116.32131,0,158,39662.3609490741,2008-08-02,08:39:46
40.005371,116.321327,0,158,39662.3609722222,2008-08-02,08:39:48
40.00529,116.321337,0,161,39662.3609953704,2008-08-02,08:39:50
40.005219,116.321334,0,163,39662.3610185185,2008-08-02,08:39:52
40.005164,116.321344,0,166,39662.3610416667,2008-08-02,08:39:54
40.005115,116.321346,0,168,39662.3610648148,2008-08-02,08:39:56
40.005029,116.32133,0,168,39662.361087963,2008-08-02,08:39:58
40.004954,116.321338,0,171,39662.3611111111,2008-08-02,08:40:00
40.004895,116.321348,0,174,39662.3611342593,2008-08-02,08:40:02
40.00482,116.321356,0,175,39662.3611574074,2008-08-02,08:40:04
40.004758,116.321346,0,180,39662.3611805556,2008-08-02,08:40:06
40.004696,116.321365,0,181,39662.3612037037,2008-08-02,08:40:08
40.004647,116.321371,0,183,39662.3612268518,2008-08-02,08:40:10
40.004597,116.321378,0,184,39662.36125,2008-08-02,08:40:12
40.004543,116.321393,0,185,39662.3612731481,2008-08-02,08:40:14
40.004511,116.321398,0,188,39662.3612962963,2008-08-02,08:40:16
40.004456,116.321418,0,191,39662.3613194444,2008-08-02,08:40:18
40.004403,116.321429,0,193,39662.3613425926,2008-08-02,08:40:20
40.004339,116.32145,0,193,39662.3613657407,2008-08-02,08:40:22
40.004277,116.321452,0,195,39662.3613888889,2008-08-02,08:40:24
40.004209,116.321449,0,198,39662.361412037,2008-08-02,08:40:26
